path,size,mtime,indexed_at,status,measured_type,declared_type,type_agrees,imagetyp,exptime,gain,offset,set_temp,ccd_temp,date_obs,object,bayerpat,egain_hdr,focallen,xbinning,instrume,creator,naxis1,naxis2,bitpix,level,mean,median,min,max,std,sampled_px,sigma,block_spread,tail_frac,clump_frac,clump_h,clump_v,mult16_frac,sat_frac,med_r,sig_r,med_g1,sig_g1,med_g2,sig_g2,med_b,sig_b
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-003705_0deg_0059.fit,16597440,1786660634.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T22:35:04.721028,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,97.875,100.34368133544922,100.0,77.0,4095.0,53.415924072265625,737280.0,2.9651999473571777,0.010217113665389528,0.019551595052083332,0.7825182101977107,0.78508498092265,0.7825182101977107,1.0,7.32421875e-05,100.5,2.9651999473571777,102.0,2.9651999473571777,102.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-004229_179deg_0060.fit,16597440,1786660956.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-13T22:40:28.588405,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,97.625,100.03487396240234,100.0,74.0,4095.0,51.68338394165039,737280.0,2.9651999473571777,0.012804097311139564,0.020545789930555555,0.8003036704515447,0.8231449696329548,0.8003036704515447,1.0,6.646050347222222e-05,100.0,2.9651999473571777,102.0,2.9651999473571777,102.0,2.9651999473571777,86.5,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-004531_179deg_0061.fit,16597440,1786661140.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-13T22:43:30.739027,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,97.625,100.11122131347656,100.0,75.0,4095.0,52.484474182128906,737280.0,2.9651999473571777,0.01792573623559539,0.01991644965277778,0.7942658676110051,0.8023699264505584,0.7942658676110051,1.0,6.374782986111112e-05,100.0,2.9651999473571777,102.0,2.9651999473571777,102.0,2.9651999473571777,86.5,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-004732_179deg_0062.fit,16597440,1786661260.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T22:45:31.383403,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,97.75,100.45006561279297,100.0,74.0,4095.0,52.9566650390625,737280.0,2.9651999473571777,0.010230179028132993,0.019822862413194444,0.7934314060896339,0.8167635990420801,0.7934314060896339,1.0,6.510416666666667e-05,100.0,2.9651999473571777,102.0,2.9651999473571777,102.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-005013_179deg_0063.fit,16597440,1786661422.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T22:48:12.749394,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,97.875,100.35783386230469,100.0,77.0,4095.0,48.65020751953125,737280.0,2.9651999473571777,0.010217113665389528,0.020094129774305556,0.7952750590617618,0.8194397570030375,0.7952750590617618,1.0,5.425347222222222e-05,100.0,2.9651999473571777,102.0,2.9651999473571777,102.5,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-005214_179deg_0064.fit,16597440,1786661542.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T22:50:13.432782,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,97.75,100.1191177368164,100.0,75.0,4095.0,48.857078552246094,737280.0,2.9651999473571777,0.01278772378516624,0.019749620225694445,0.7950003433830094,0.8236384863676945,0.7950003433830094,1.0,5.425347222222222e-05,100.0,2.9651999473571777,102.0,2.9651999473571777,102.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-005515_179deg_0065.fit,16597440,1786661724.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-13T22:53:14.739586,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.0,100.86246490478516,100.0,75.0,4095.0,61.45701599121094,737280.0,2.9651999473571777,0.012755102040816327,0.021733940972222223,0.7746505242136795,0.8192710933599601,0.7746505242136795,1.0,0.00010172526041666667,100.0,2.9651999473571777,102.5,2.9651999473571777,102.5,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-005715_179deg_0066.fit,16597440,1786661844.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T22:55:15.355453,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.5,101.5755844116211,101.0,76.0,4095.0,61.097373962402344,737280.0,2.9651999473571777,0.01015228426395939,0.020521375868055556,0.7919365499008593,0.8037012557832122,0.7919365499008593,1.0,0.00010443793402777777,101.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-005953_179deg_0067.fit,16597440,1786662002.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T22:57:52.756030,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,97.75,100.70490264892578,100.0,77.0,4095.0,58.55984878540039,737280.0,2.9651999473571777,0.01278772378516624,0.020962185329861112,0.8021352313167259,0.8221934648980912,0.8021352313167259,1.0,8.816189236111111e-05,100.0,2.9651999473571777,102.0,2.9651999473571777,102.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-010154_179deg_0068.fit,16597440,1786662122.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T22:59:53.436879,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.5,101.10911560058594,101.0,77.0,4095.0,58.83604431152344,737280.0,2.9651999473571777,0.007614213197969543,0.02087673611111111,0.8021699584199584,0.824779106029106,0.8021699584199584,1.0,9.629991319444444e-05,101.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-010455_179deg_0069.fit,16597440,1786662304.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:02:54.755359,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.5,101.85701751708984,101.0,73.0,4095.0,73.98823547363281,737280.0,2.9651999473571777,0.017766497461928935,0.021236165364583334,0.8108833109791148,0.8310659768793511,0.8108833109791148,1.0,0.00019124348958333333,101.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-010656_179deg_0070.fit,16597440,1786662424.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:04:55.413074,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.5,101.65101623535156,101.0,75.0,4095.0,74.00456237792969,737280.0,2.9651999473571777,0.015228426395939087,0.021112738715277777,0.8124116664525247,0.8168444044712836,0.8124116664525247,1.0,0.00019124348958333333,101.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-010957_179deg_0071.fit,16597440,1786662604.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:07:56.758258,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.25,101.17594146728516,101.0,77.0,4095.0,64.58756256103516,737280.0,2.9651999473571777,0.010178117048346057,0.020685492621527777,0.8054553799750837,0.8223067339846567,0.8054553799750837,1.0,0.00013020833333333333,100.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-011158_179deg_0072.fit,16597440,1786662726.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:09:57.422260,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.375,101.21337127685547,101.0,74.0,4095.0,64.19442749023438,737280.0,2.9651999473571777,0.010165184243964422,0.020958116319444445,0.8318017085166969,0.8381439295884028,0.8318017085166969,1.0,0.00013020833333333333,100.5,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-011449_179deg_0073.fit,16597440,1786662896.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:12:48.770676,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.25,100.67166137695312,100.0,74.0,4095.0,54.21842956542969,737280.0,2.9651999473571777,0.01272264631043257,0.020445421006944443,0.8214143558445005,0.8301711556322144,0.8214143558445005,1.0,7.32421875e-05,100.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-011650_179deg_0074.fit,16597440,1786663018.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:14:49.461657,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.5,100.88031768798828,101.0,76.0,4095.0,54.722259521484375,737280.0,2.9651999473571777,0.01015228426395939,0.020270453559027776,0.804215456674473,0.8275677484108398,0.804215456674473,1.0,7.32421875e-05,101.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-011933_179deg_0075.fit,16597440,1786663180.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:17:32.772950,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.5,100.80455017089844,101.0,74.0,4095.0,50.298946380615234,737280.0,2.9651999473571777,0.012690355329949238,0.020210774739583333,0.801154284947319,0.8379974498355816,0.801154284947319,1.0,5.289713541666667e-05,101.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-012134_179deg_0076.fit,16597440,1786663302.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:19:33.447515,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.375,100.7245101928711,101.0,76.0,4095.0,50.26307678222656,737280.0,2.9651999473571777,0.012706480304955527,0.020042588975694445,0.8015835419909318,0.8243892535697368,0.8015835419909318,1.0,5.967881944444444e-05,100.5,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-012423_179deg_0077.fit,16597440,1786663470.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:22:22.767289,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.5,100.90473937988281,101.0,74.0,4095.0,50.79994583129883,737280.0,2.9651999473571777,0.01015228426395939,0.019441731770833335,0.7996372261755267,0.8126831310171619,0.7996372261755267,1.0,6.781684027777778e-05,101.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-012624_179deg_0078.fit,16597440,1786663592.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:24:23.443364,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.68177032470703,102.0,75.0,4095.0,50.95381546020508,737280.0,2.9651999473571777,0.010101010101010102,0.019447157118055555,0.7996233784349281,0.813990793695076,0.7996233784349281,1.0,6.374782986111112e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-012925_179deg_0079.fit,16597440,1786663772.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-13T23:27:24.761906,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.5,100.93961334228516,101.0,74.0,4095.0,50.775169372558594,737280.0,2.9651999473571777,0.007614213197969543,0.019091796875,0.775149190110827,0.8069764137539074,0.775149190110827,1.0,7.052951388888888e-05,101.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-013126_179deg_0080.fit,16597440,1786663894.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:29:25.435086,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.03569030761719,101.0,73.0,4095.0,50.653045654296875,737280.0,2.9651999473571777,0.012626262626262626,0.018882921006944445,0.7755351242637553,0.8015371354690418,0.7755351242637553,1.0,6.510416666666667e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-013427_179deg_0081.fit,16597440,1786664074.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-13T23:32:26.786664,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.09359741210938,101.0,76.0,4095.0,50.172454833984375,737280.0,2.9651999473571777,0.007575757575757576,0.019293891059027776,0.8000702987697715,0.8082249560632689,0.8000702987697715,1.0,6.239149305555555e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-013628_179deg_0082.fit,16597440,1786664196.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:34:27.479743,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.25,100.72048950195312,101.0,75.0,4095.0,50.153343200683594,737280.0,2.9651999473571777,0.010178117048346057,0.019208441840277778,0.7964270583250953,0.8098432424798757,0.7964270583250953,1.0,6.103515625e-05,100.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-013857_179deg_0083.fit,16597440,1786664344.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-13T23:36:56.780106,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.5384750366211,102.0,76.0,4095.0,51.85601043701172,737280.0,2.9651999473571777,0.010101010101010102,0.01935085720486111,0.8022008831569356,0.8252610920305601,0.8022008831569356,1.0,6.781684027777778e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-014058_179deg_0084.fit,16597440,1786664466.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:38:57.408358,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.55433654785156,102.0,74.0,4095.0,51.95404815673828,737280.0,2.9651999473571777,0.010101010101010102,0.019189453125,0.7998303647158609,0.8172886627085101,0.7998303647158609,1.0,6.646050347222222e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-014359_179deg_0085.fit,16597440,1786664646.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.5,2026-08-13T23:41:58.788834,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.13945007324219,101.0,73.0,4095.0,48.403175354003906,737280.0,2.9651999473571777,0.007575757575757576,0.019917805989583332,0.8250595846101464,0.8381341504937011,0.8250595846101464,1.0,4.340277777777778e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-014600_179deg_0086.fit,16597440,1786664768.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:43:59.404273,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.25,100.84182739257812,101.0,75.0,4095.0,48.27553176879883,737280.0,2.9651999473571777,0.007633587786259542,0.02016330295138889,0.8179739001748957,0.8380869097268936,0.8179739001748957,1.0,4.7471788194444445e-05,100.0,2.9651999473571777,103.0,2.9651999473571777,103.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-014901_179deg_0087.fit,16597440,1786664948.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:47:00.783654,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,98.875,100.93230438232422,101.0,75.0,4095.0,48.812992095947266,737280.0,2.9651999473571777,0.007585335018963337,0.019859483506944445,0.7973637481218413,0.8041251195191914,0.7973637481218413,1.0,5.425347222222222e-05,100.5,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-015102_179deg_0088.fit,16597440,1786665070.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:49:01.466659,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,100.99236297607422,101.0,75.0,4095.0,48.75550079345703,737280.0,2.9651999473571777,0.007575757575757576,0.019136555989583335,0.7930399036076263,0.8184137784392941,0.7930399036076263,1.0,4.8828125e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-015317_179deg_0089.fit,16597440,1786665204.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:51:16.794359,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.37144470214844,102.0,77.0,4095.0,48.933753967285156,737280.0,2.9651999473571777,0.017676767676767676,0.019227430555555557,0.7930304740406321,0.8136286681715575,0.7930304740406321,1.0,5.6966145833333334e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-015518_179deg_0090.fit,16597440,1786665326.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:53:17.515806,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.49593353271484,102.0,76.0,4095.0,48.723018646240234,737280.0,2.9651999473571777,0.012626262626262626,0.019232855902777776,0.8026093088857545,0.8191114245416079,0.8026093088857545,1.0,5.560980902777778e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-015815_179deg_0091.fit,16597440,1786665502.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-13T23:56:14.799367,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.7050552368164,102.0,76.0,4095.0,51.259788513183594,737280.0,2.9651999473571777,0.012626262626262626,0.019437662760416665,0.8000837345614402,0.8137603795966786,0.8000837345614402,1.0,5.967881944444444e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-020016_179deg_0092.fit,16597440,1786665624.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-15.5,2026-08-13T23:58:15.433632,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.0,101.68670654296875,102.0,73.0,4095.0,51.46586227416992,737280.0,2.9651999473571777,0.012626262626262626,0.019269476996527778,0.7936932498064334,0.8124868022805659,0.7936932498064334,1.0,6.917317708333333e-05,101.0,2.9651999473571777,104.0,2.9651999473571777,104.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-020317_179deg_0093.fit,16597440,1786665804.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-16.0,2026-08-14T00:01:16.804339,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.0,102.46538543701172,103.0,76.0,4095.0,51.815773010253906,737280.0,2.9651999473571777,0.01,0.019422743055555556,0.7958798882681565,0.825768156424581,0.7958798882681565,1.0,5.832248263888889e-05,102.0,2.9651999473571777,105.0,2.9651999473571777,105.0,2.9651999473571777,88.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-020518_179deg_0094.fit,16597440,1786665926.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-15.5,2026-08-14T00:03:17.448665,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,99.5,101.99922943115234,102.0,75.0,4095.0,51.94345474243164,737280.0,2.9651999473571777,0.010050251256281407,0.01984592013888889,0.7907326407873154,0.8139010388190268,0.7907326407873154,1.0,6.917317708333333e-05,101.0,2.9651999473571777,105.0,2.9651999473571777,105.0,2.9651999473571777,87.0,2.9651999473571777
Z:\pix\_astro\raw\_by_type\light\IC 5070\Light_IC 5070_120.0s_Bin1_20260814-020819_179deg_0095.fit,16597440,1786666106.0,2026-08-28T10:58:06,ok,light,light,True,Light,120.0,50.0,15.0,-20.0,-15.5,2026-08-14T00:06:18.801745,IC 5070,RGGB,5.28600835800171,264.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,100.5,103.3441162109375,103.0,77.0,4095.0,63.29784393310547,737280.0,2.9651999473571777,0.009950248756218905,0.0201171875,0.7879584681769147,0.8116235167206041,0.7879584681769147,1.0,0.00012885199652777778,102.0,2.9651999473571777,106.0,2.9651999473571777,106.0,2.9651999473571777,88.0,2.9651999473571777
