gain,plane,rung,rung_pct_planned,pct_of_tsat,exptime_s,pedestal,signal,var_pair,var_pair_spread,var_single,sat_frac,R_counts,ccd_temp,n_frames,g_point,usable,sub_refresh
250,G1,0,0.3,0.2999765396975127,0.004104,76.60897369384766,6.348639297485349,15.341176744091156,0.041490243375569946,15.548739713934244,0.0,1.7281476804634672,-10.0,4,0.5138650370354091,True,True
250,G2,0,0.3,0.2999765396975127,0.004104,76.57527656555176,6.298397827148435,15.278525456077144,0.06809691780942906,15.454512651547914,0.0,1.7281476804634672,-10.0,4,0.5123968367170884,True,True
250,B,0,0.3,0.2999765396975127,0.004104,76.57613677978516,4.503692436218259,11.647265567495705,0.05376205866779671,11.806070593008474,0.0,1.7281476804634672,-10.0,4,0.5200105570248005,True,True
250,R,1,0.5,0.5000339931946112,0.006841,76.6176155090332,19.476201248168948,40.71154473589098,0.017081153720532427,41.22864431681571,0.0,1.7281476804634672,-10.0,4,0.5162670712853781,True,True
250,G1,1,0.5,0.5000339931946112,0.006841,76.60897369384766,10.595297622680661,23.682498044811183,0.020606425035669673,23.94353885268427,0.0,1.7281476804634672,-10.0,4,0.5119489640285367,True,True
250,G2,1,0.5,0.5000339931946112,0.006841,76.57527656555176,10.4993932723999,23.425046579870987,0.023014592423528768,23.721088598021005,0.0,1.7281476804634672,-10.0,4,0.5137053340579169,True,True
250,B,1,0.5,0.5000339931946112,0.006841,76.57613677978516,7.502741622924802,17.426910316775,0.03859903975545009,17.638531209517172,0.0,1.7281476804634672,-10.0,4,0.5195654799015976,True,True
250,R,2,0.85,0.8500066228417094,0.011629,76.6176155090332,32.94374008178711,66.66256161956048,0.40698625832744995,67.65602224561438,0.0,1.7281476804634672,-10.0,4,0.5173645534834193,True,True
250,G1,2,0.85,0.8500066228417094,0.011629,76.60897369384766,17.918488311767575,37.90717182943848,0.0966326403092026,38.50672955595092,0.0,1.7281476804634672,-10.0,4,0.5131197225710113,True,True
250,G2,2,0.85,0.8500066228417094,0.011629,76.57527656555176,17.759683418273923,37.60614994647507,0.09325021759264729,38.20671021655424,0.0,1.7281476804634672,-10.0,4,0.5129942265673171,True,True
250,B,2,0.85,0.8500066228417094,0.011629,76.57613677978516,12.661827850341794,27.311521235750448,0.02451639294777408,27.717707858541818,0.0,1.7281476804634672,-10.0,4,0.5205267783956183,True,True
250,R,3,1.4,1.3999636122871493,0.019153,76.6176155090332,54.61551017761231,108.46123852057514,0.787424083544451,110.24489212178015,0.0,1.7281476804634672,-10.0,4,0.5178065198055481,True,False
250,G1,3,1.4,1.3999636122871493,0.019153,76.60897369384766,29.670237350463864,60.99791380373232,0.6664939524982856,61.98352758861228,0.0,1.7281476804634672,-10.0,4,0.5114551179446488,True,False
250,G2,3,1.4,1.3999636122871493,0.019153,76.57527656555176,29.424941825866696,60.33532039890969,0.30866850829766435,61.38660927511303,0.0,1.7281476804634672,-10.0,4,0.5130870827110501,True,False
250,B,3,1.4,1.3999636122871493,0.019153,76.57613677978516,20.98875408172607,43.43328998488316,0.18823105737308055,44.16726406688426,0.0,1.7281476804634672,-10.0,4,0.5189225445691446,True,False
250,R,4,2.4,2.400031598676372,0.032835,76.6176155090332,94.21715850830078,186.08093254342356,0.21532657260206634,189.3034122491692,0.0,1.7281476804634672,-10.0,4,0.5145823077232049,True,False
250,G1,4,2.4,2.400031598676372,0.032835,76.60897369384766,51.215573120117185,102.97503540596782,0.3927918502017178,105.01818387410158,0.0,1.7281476804634672,-10.0,4,0.5122144258497889,True,False
250,G2,4,2.4,2.400031598676372,0.032835,76.57527656555176,50.78110198974609,102.0439039789004,0.13086116524165448,103.46510366831552,0.0,1.7281476804634672,-10.0,4,0.5126431451058024,True,False
250,B,4,2.4,2.400031598676372,0.032835,76.57613677978516,36.1491153717041,73.27870866140879,0.11598141217591262,74.4182531687847,0.0,1.7281476804634672,-10.0,4,0.514269122894516,True,False
250,R,5,4.0,3.999979570761863,0.054724,76.6176155090332,158.06008071899413,313.2505656121033,0.44089978321034096,319.3313714121836,0.0,1.7281476804634672,-10.0,4,0.5094372677580778,True,False
250,G1,5,4.0,3.999979570761863,0.054724,76.60897369384766,85.83195190429687,171.2030169295783,0.27212431880991517,174.66014542293362,0.0,1.7281476804634672,-10.0,4,0.5102468569459729,True,False
250,G2,5,4.0,3.999979570761863,0.054724,76.57527656555176,85.13113098144531,169.1273358213922,0.1454789403423149,172.2467805376733,0.0,1.7281476804634672,-10.0,4,0.5124033937467324,True,False
250,B,5,4.0,3.999979570761863,0.054724,76.57613677978516,60.59440402984619,121.2499518783026,0.005534715548748181,123.12480648599043,0.0,1.7281476804634672,-10.0,4,0.5123679395537442,True,False
250,R,6,6.8,6.799979889034918,0.093031,76.6176155090332,270.4111349105835,533.3697464877853,0.6044596744610544,543.3556111477458,0.0,1.7281476804634672,-10.0,4,0.5098410137366605,True,False
