gain,plane,roi,rung,rung_pct,exptime,periods,patch,level,pedestal,signal_raw,monitor_factor,signal,repeat_spread,pinned_frac,usable,ccd_temp
200,G2,1024,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2862.9106928507485,69.13916015625,2793.7715326944985,0.9973205705574159,2801.278000030358,1.621648727104612,0.0,True,-10.0
200,B,1024,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2905.41175587972,69.14736938476562,2836.2643864949546,0.9974825979644861,2843.4228523820475,1.5449087205179757,0.0,True,-10.0
200,R,128,9,75.0,14.41086,847.6976470588235,"55,171,154",3163.9208984375,69.16790771484375,3094.7529907226562,1.0027461641982927,3086.2785805800377,3.6089253951938507,0.0,True,-10.0
200,G1,128,9,75.0,14.41086,847.6976470588235,"55,171,154",3068.7652994791665,69.16316986083984,2999.6021296183267,1.0023696552178973,2992.5151921494084,5.787318802315905,0.0,True,-10.0
200,G2,128,9,75.0,14.41086,847.6976470588235,"55,171,154",3065.0426432291665,69.13916015625,2995.9034830729165,1.0023541012620774,2988.8704351770934,4.027948999601138,0.0,True,-10.0
200,B,128,9,75.0,14.41086,847.6976470588235,"55,171,154",3110.3238118489585,69.14736938476562,3041.176442464193,1.0025178500803298,3033.541082624006,4.432789626360013,0.0,True,-10.0
200,R,256,9,75.0,14.41086,847.6976470588235,"55,171,154",3162.5684407552085,69.16790771484375,3093.4005330403647,1.0026725047009106,3085.1568319792277,3.5476132581792585,0.0,True,-10.0
200,G1,256,9,75.0,14.41086,847.6976470588235,"55,171,154",3067.1539510091147,69.16316986083984,2997.990781148275,1.002565911478978,2990.321370909705,5.290501638286193,0.0,True,-10.0
200,G2,256,9,75.0,14.41086,847.6976470588235,"55,171,154",3063.5872192382812,69.13916015625,2994.4480590820312,1.0023834125739846,2987.3304613350006,4.142734137903111,0.0,True,-10.0
200,B,256,9,75.0,14.41086,847.6976470588235,"55,171,154",3109.3110961914062,69.14736938476562,3040.1637268066406,1.002392227174191,3032.9107450614333,4.413997153632307,0.0,True,-10.0
200,R,512,9,75.0,14.41086,847.6976470588235,"55,171,154",3155.2452494303384,69.16790771484375,3086.0773417154946,1.002672108539466,3077.8550201508783,3.9908728298791702,0.0,True,-10.0
200,G1,512,9,75.0,14.41086,847.6976470588235,"55,171,154",3059.9359537760415,69.16316986083984,2990.7727839152017,1.0025460995593567,2983.180111484356,4.648447269175909,0.0,True,-10.0
200,G2,512,9,75.0,14.41086,847.6976470588235,"55,171,154",3056.8114115397134,69.13916015625,2987.6722513834634,1.0025429395026035,2980.0962364300653,4.272026577690902,0.0,True,-10.0
200,B,512,9,75.0,14.41086,847.6976470588235,"55,171,154",3102.253707885742,69.14736938476562,3033.1063385009766,1.0023594466113452,3025.968807260448,4.327769075839967,0.0,True,-10.0
200,R,1024,9,75.0,14.41086,847.6976470588235,"55,171,154",3129.4003105163574,69.16790771484375,3060.2324028015137,1.0026877134066525,3052.031601277617,4.235761271906483,0.0,True,-10.0
200,G1,1024,9,75.0,14.41086,847.6976470588235,"55,171,154",3034.9096488952637,69.16316986083984,2965.746479034424,1.0025628369418766,2958.16757771278,4.28841695572163,0.0,True,-10.0
200,G2,1024,9,75.0,14.41086,847.6976470588235,"55,171,154",3032.2430013020835,69.13916015625,2963.1038411458335,1.0026129746254748,2955.383687245491,4.2182687003808885,0.0,True,-10.0
200,B,1024,9,75.0,14.41086,847.6976470588235,"55,171,154",3076.4379285176597,69.14736938476562,3007.290559132894,1.0023936586637445,3000.1114717560645,4.216287764233379,0.0,True,-10.0
200,R,128,10,79.0,15.179439,892.9081764705882,"55,171,154",3324.2080078125,69.16790771484375,3255.0401000976562,1.0021854118818678,3247.9422659278443,1.0963734515738477,0.0,True,-10.0
200,G1,128,10,79.0,15.179439,892.9081764705882,"55,171,154",3224.1864420572915,69.16316986083984,3155.0232721964517,1.0019366200572468,3148.9250207667333,0.977992505354479,0.0,True,-10.0
200,G2,128,10,79.0,15.179439,892.9081764705882,"55,171,154",3220.7236328125,69.13916015625,3151.58447265625,1.0017858909787596,3145.9665966222888,2.2297494078402313,0.0,True,-10.0
200,B,128,10,79.0,15.179439,892.9081764705882,"55,171,154",3268.4519856770835,69.14736938476562,3199.304616292318,1.0012218882502288,3195.400994925671,2.589615180224839,0.0,True,-10.0
200,R,256,10,79.0,15.179439,892.9081764705882,"55,171,154",3323.2361450195312,69.16790771484375,3254.0682373046875,1.0023076029228497,3246.5765761113776,1.2339486155366506,0.0,True,-10.0
