R,G1,G2,B,i,file,arm,block,cycle,event,gap_s,duty_pct,gain,offset,exptime,ccd_temp,date_obs,roi_w,t_min,level,departure,state,far
136.62605,136.62593,136.58824,136.59376,9,Bo30_009.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:32.427,1024,121.83228,136.60849,0.0136,0,False
136.6196,136.61818,136.57928,136.58278,10,Bo30_010.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:32.752,1024,121.8377,136.59996,0.00506,0,False
136.61086,136.60581,136.57711,136.5765,11,Bo30_011.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:33.079,1024,121.84315,136.59257,-0.00232,0,False
136.60578,136.60889,136.56766,136.57188,12,Bo30_012.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:33.407,1024,121.84862,136.58855,-0.00634,0,False
136.61878,136.61752,136.57701,136.58351,13,Bo30_013.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:33.729,1024,121.85398,136.59921,0.00431,0,False
136.61376,136.61,136.57885,136.57919,14,Bo30_014.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:34.055,1024,121.85942,136.59545,0.00056,0,False
136.61729,136.61433,136.57707,136.58659,15,Bo30_015.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:34.382,1024,121.86487,136.59882,0.00393,0,False
136.61162,136.61135,136.57391,136.57649,16,Bo30_016.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:34.706,1024,121.87027,136.59334,-0.00155,0,False
136.60841,136.60657,136.57307,136.58228,17,Bo30_017.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:35.030,1024,121.87567,136.59258,-0.00231,0,False
136.60435,136.60545,136.57143,136.58234,18,Bo30_018.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:35.349,1024,121.88098,136.59089,-0.004,0,False
136.6042,136.6001,136.56402,136.572,19,Bo30_019.fits,Bo,30,2,none,0.0,62,250,30,3e-05,-10.0,2026-09-02T20:48:35.676,1024,121.88643,136.58508,-0.00981,0,False
76.60187,76.61074,76.57362,76.57525,0,Cs30_000_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:36.243,1024,121.89588,76.59037,-0.01949,0,False
76.61932,76.60938,76.57624,76.58431,0,Cs30_000_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:36.600,1024,121.90183,76.59731,-0.01255,0,False
76.61658,76.60624,76.58355,76.58474,1,Cs30_001_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:36.922,1024,121.9072,76.59778,-0.01208,0,False
76.61665,76.61199,76.57705,76.58246,1,Cs30_001_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:37.253,1024,121.91272,76.59704,-0.01283,0,False
76.62125,76.61933,76.5846,76.59254,2,Cs30_002_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:37.579,1024,121.91815,76.60443,-0.00543,0,False
76.61238,76.6097,76.57972,76.58346,2,Cs30_002_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:37.910,1024,121.92367,76.59632,-0.01355,0,False
76.61054,76.61547,76.57524,76.57575,3,Cs30_003_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:38.237,1024,121.92912,76.59425,-0.01561,0,False
76.6222,76.60727,76.57151,76.5829,3,Cs30_003_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:38.578,1024,121.9348,76.59597,-0.01389,0,False
76.60746,76.60727,76.57824,76.58903,4,Cs30_004_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:38.908,1024,121.9403,76.5955,-0.01436,0,False
76.61147,76.60705,76.57359,76.57805,4,Cs30_004_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:39.242,1024,121.94587,76.59254,-0.01732,0,False
76.61717,76.60862,76.57869,76.58225,5,Cs30_005_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:39.570,1024,121.95133,76.59668,-0.01318,0,False
76.61309,76.61465,76.58228,76.59632,5,Cs30_005_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:39.911,1024,121.95702,76.60159,-0.00828,0,False
76.61792,76.61006,76.57972,76.58469,6,Cs30_006_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:40.242,1024,121.96253,76.5981,-0.01177,0,False
76.61006,76.61003,76.57048,76.57568,6,Cs30_006_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:40.589,1024,121.96832,76.59156,-0.0183,0,False
76.60322,76.60132,76.56375,76.57853,7,Cs30_007_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:40.913,1024,121.97372,76.5867,-0.02316,0,False
76.60817,76.6052,76.57459,76.57475,7,Cs30_007_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:41.247,1024,121.97928,76.59068,-0.01919,0,False
76.61403,76.61243,76.58294,76.58573,8,Cs30_008_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:41.574,1024,121.98473,76.59878,-0.01108,0,False
76.61201,76.60408,76.57457,76.57652,8,Cs30_008_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:41.919,1024,121.99048,76.59179,-0.01807,0,False
76.61522,76.617,76.57846,76.58178,9,Cs30_009_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:42.245,1024,121.99592,76.59811,-0.01175,0,False
76.61826,76.62467,76.58746,76.59142,9,Cs30_009_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:42.574,1024,122.0014,76.60545,-0.00441,0,False
76.61939,76.61214,76.57458,76.58147,10,Cs30_010_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:42.902,1024,122.00687,76.5969,-0.01297,0,False
76.62938,76.60776,76.58094,76.59077,10,Cs30_010_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:43.239,1024,122.01248,76.60221,-0.00765,0,False
76.61266,76.60734,76.57545,76.58633,11,Cs30_011_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:43.574,1024,122.01807,76.59544,-0.01442,0,False
76.61908,76.6109,76.58579,76.58551,11,Cs30_011_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:43.911,1024,122.02368,76.60032,-0.00954,0,False
76.62154,76.60747,76.57349,76.58229,12,Cs30_012_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:44.237,1024,122.02912,76.5962,-0.01366,0,False
76.61551,76.61318,76.5803,76.58239,12,Cs30_012_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:44.569,1024,122.03465,76.59784,-0.01202,0,False
76.60809,76.60576,76.57318,76.57349,13,Cs30_013_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:44.900,1024,122.04017,76.59013,-0.01973,0,False
76.60622,76.60015,76.57655,76.58049,13,Cs30_013_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:45.233,1024,122.04572,76.59085,-0.01901,0,False
76.60582,76.60421,76.57324,76.57815,14,Cs30_014_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:45.592,1024,122.0517,76.59035,-0.01951,0,False
76.61318,76.61222,76.58237,76.59296,14,Cs30_014_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:45.953,1024,122.05772,76.60019,-0.00968,0,False
76.61557,76.61457,76.57869,76.58148,15,Cs30_015_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:46.280,1024,122.06317,76.59758,-0.01229,0,False
76.614,76.61703,76.58198,76.58831,15,Cs30_015_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:46.611,1024,122.06868,76.60033,-0.00953,0,False
76.6137,76.60494,76.57213,76.57767,16,Cs30_016_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:46.961,1024,122.07452,76.59211,-0.01775,0,False
76.60432,76.60378,76.56684,76.57531,16,Cs30_016_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:47.291,1024,122.08002,76.58756,-0.0223,0,False
76.62125,76.60817,76.58488,76.58926,17,Cs30_017_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:47.618,1024,122.08547,76.60089,-0.00897,0,False
76.60639,76.59431,76.56725,76.57497,17,Cs30_017_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:47.956,1024,122.0911,76.58573,-0.02413,0,False
76.60393,76.60184,76.56812,76.57092,18,Cs30_018_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:48.280,1024,122.0965,76.5862,-0.02366,0,False
76.60405,76.60006,76.5677,76.56968,18,Cs30_018_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:48.613,1024,122.10205,76.58537,-0.02449,0,False
76.61434,76.61232,76.58846,76.5841,19,Cs30_019_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:48.939,1024,122.10748,76.5998,-0.01006,0,False
76.62214,76.61939,76.57795,76.58072,19,Cs30_019_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:49.276,1024,122.1131,76.60005,-0.00981,0,False
76.61178,76.61098,76.5805,76.57891,20,Cs30_020_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:49.599,1024,122.11848,76.59554,-0.01432,0,False
76.60639,76.61338,76.57584,76.58605,20,Cs30_020_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:49.930,1024,122.124,76.59542,-0.01445,0,False
76.613,76.60992,76.57566,76.57532,21,Cs30_021_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:50.280,1024,122.12983,76.59348,-0.01639,0,False
76.62104,76.61891,76.58224,76.59081,21,Cs30_021_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:50.613,1024,122.13538,76.60325,-0.00661,0,False
76.61634,76.61081,76.58063,76.57975,22,Cs30_022_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:50.961,1024,122.14118,76.59688,-0.01298,0,False
76.61683,76.6142,76.58254,76.58895,22,Cs30_022_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:51.291,1024,122.14668,76.60063,-0.00923,0,False
76.61171,76.60686,76.57963,76.57421,23,Cs30_023_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:51.614,1024,122.15207,76.5931,-0.01676,0,False
76.62777,76.6268,76.59096,76.5938,23,Cs30_023_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:51.948,1024,122.15763,76.60983,-3e-05,0,False
76.61438,76.61182,76.57547,76.58506,24,Cs30_024_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:52.270,1024,122.163,76.59668,-0.01318,0,False
76.60725,76.60626,76.58004,76.57782,24,Cs30_024_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:52.601,1024,122.16852,76.59284,-0.01702,0,False
76.6137,76.61626,76.57647,76.57941,25,Cs30_025_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:52.927,1024,122.17395,76.59646,-0.0134,0,False
76.61094,76.60812,76.56967,76.57886,25,Cs30_025_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:53.258,1024,122.17947,76.5919,-0.01796,0,False
76.60574,76.59626,76.57308,76.56576,26,Cs30_026_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:53.581,1024,122.18485,76.58521,-0.02465,0,False
76.61178,76.60939,76.57661,76.57842,26,Cs30_026_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:53.912,1024,122.19037,76.59405,-0.01581,0,False
76.61298,76.61209,76.57671,76.57447,27,Cs30_027_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:54.231,1024,122.19568,76.59406,-0.0158,0,False
76.62878,76.62431,76.59163,76.59631,27,Cs30_027_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:54.560,1024,122.20117,76.61026,0.0004,0,False
76.61553,76.60227,76.57374,76.57817,28,Cs30_028_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:54.890,1024,122.20667,76.59243,-0.01743,0,False
76.61316,76.61199,76.57846,76.58278,28,Cs30_028_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:55.219,1024,122.21215,76.5966,-0.01326,0,False
76.61983,76.61926,76.58849,76.58813,29,Cs30_029_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:55.537,1024,122.21745,76.60393,-0.00593,0,False
76.61414,76.61277,76.57747,76.57769,29,Cs30_029_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:55.871,1024,122.22302,76.59551,-0.01435,0,False
76.60858,76.6097,76.57323,76.58289,30,Cs30_030_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:56.198,1024,122.22847,76.5936,-0.01626,0,False
76.61788,76.61536,76.58703,76.59782,30,Cs30_030_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:56.530,1024,122.234,76.60452,-0.00534,0,False
76.61599,76.61368,76.58179,76.5889,31,Cs30_031_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:56.853,1024,122.23938,76.60009,-0.00977,0,False
76.62125,76.61533,76.58146,76.5895,31,Cs30_031_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:57.190,1024,122.245,76.60188,-0.00798,0,False
76.61782,76.61768,76.57553,76.58217,32,Cs30_032_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:57.513,1024,122.25038,76.5983,-0.01156,0,False
76.60491,76.60627,76.56683,76.57234,32,Cs30_032_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:57.842,1024,122.25587,76.58759,-0.02227,0,False
76.61791,76.62446,76.58794,76.59084,33,Cs30_033_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:58.165,1024,122.26125,76.60529,-0.00457,0,False
76.61228,76.60725,76.57135,76.57793,33,Cs30_033_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:58.498,1024,122.2668,76.5922,-0.01766,0,False
76.61539,76.60817,76.58097,76.58191,34,Cs30_034_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:58.817,1024,122.27212,76.59661,-0.01325,0,False
76.6098,76.61396,76.58063,76.58663,34,Cs30_034_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:59.148,1024,122.27763,76.59776,-0.01211,0,False
76.61736,76.609,76.5775,76.57676,35,Cs30_035_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:59.469,1024,122.28298,76.59516,-0.01471,0,False
76.62503,76.61537,76.58228,76.59499,35,Cs30_035_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:48:59.816,1024,122.28877,76.60442,-0.00545,0,False
76.61625,76.60098,76.57479,76.5812,36,Cs30_036_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:00.140,1024,122.29417,76.59331,-0.01656,0,False
76.62249,76.61177,76.57667,76.58395,36,Cs30_036_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:00.469,1024,122.29965,76.59872,-0.01114,0,False
76.61938,76.61405,76.57928,76.5858,37,Cs30_037_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:00.792,1024,122.30503,76.59963,-0.01023,0,False
76.61241,76.60698,76.56239,76.57962,37,Cs30_037_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:01.121,1024,122.31052,76.59035,-0.01951,0,False
76.62071,76.61627,76.5832,76.58758,38,Cs30_038_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:01.445,1024,122.31592,76.60194,-0.00792,0,False
76.62133,76.61414,76.57779,76.58288,38,Cs30_038_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:01.775,1024,122.32142,76.59903,-0.01083,0,False
76.60696,76.60954,76.56935,76.56741,39,Cs30_039_pre.fits,Cs,30,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:02.110,1024,122.327,76.58832,-0.02155,0,False
76.62135,76.60739,76.58409,76.58122,39,Cs30_039_post.fits,Cs,30,-1,post,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:02.442,1024,122.33253,76.59851,-0.01135,0,False
76.61037,76.61091,76.57198,76.57806,0,Co40_000_pre.fits,Co,40,-1,pre,0.0,62,250,15,3e-05,-10.0,2026-09-02T20:49:02.768,1024,122.33797,76.59283,-0.01703,0,False
76.63737,76.63702,76.60257,76.60338,0,Co40_000_post.fits,Co,40,-1,post,0.0,62,250,15,3e-05,-9.5,2026-09-02T20:53:27.374,1024,126.74807,76.62008,0.01022,0,False
76.64567,76.63453,76.60631,76.60299,1,Co40_001_pre.fits,Co,40,-1,pre,0.0,62,250,15,3e-05,-9.5,2026-09-02T20:53:27.700,1024,126.7535,76.62237,0.01251,0,False
76.64237,76.64168,76.61034,76.61386,1,Co40_001_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T20:57:52.381,1024,131.16485,76.62706,0.0172,0,False
76.63532,76.63221,76.59995,76.60436,2,Co40_002_pre.fits,Co,40,-1,pre,0.0,62,250,15,3e-05,-9.5,2026-09-02T20:57:52.704,1024,131.17023,76.61796,0.0081,0,False
76.63241,76.63462,76.59935,76.6027,2,Co40_002_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:02:16.386,1024,135.56493,76.61727,0.00741,0,False
76.63811,76.63316,76.60128,76.61004,3,Co40_003_pre.fits,Co,40,-1,pre,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:02:16.711,1024,135.57035,76.62065,0.01079,0,False
76.64898,76.64007,76.6092,76.61449,3,Co40_003_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:06:41.398,1024,139.9818,76.62819,0.01832,0,False
76.64198,76.63153,76.6016,76.60304,4,Co40_004_pre.fits,Co,40,-1,pre,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:06:41.823,1024,139.98888,76.61954,0.00968,0,False
76.63569,76.63021,76.59699,76.60635,4,Co40_004_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:11:06.415,1024,144.39875,76.61731,0.00745,0,False
76.64764,76.64202,76.6119,76.60971,5,Co40_005_pre.fits,Co,40,-1,pre,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:11:06.743,1024,144.40422,76.62782,0.01796,0,False
76.63216,76.62775,76.59221,76.59428,5,Co40_005_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:15:31.459,1024,148.81615,76.6116,0.00174,0,False
76.6266,76.62678,76.58856,76.59655,6,Co40_006_pre.fits,Co,40,-1,pre,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:15:31.778,1024,148.82147,76.60962,-0.00024,0,False
76.64022,76.63201,76.59763,76.60462,6,Co40_006_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:19:56.489,1024,153.23332,76.61862,0.00876,0,False
76.65371,76.64547,76.60641,76.61618,7,Co40_007_pre.fits,Co,40,-1,pre,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:19:56.811,1024,153.23868,76.63044,0.02058,0,False
76.63911,76.63629,76.6041,76.611,7,Co40_007_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:24:21.521,1024,157.65052,76.62263,0.01277,0,False
76.63527,76.63201,76.59671,76.60584,8,Co40_008_pre.fits,Co,40,-1,pre,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:24:21.844,1024,157.6559,76.61746,0.0076,0,False
76.63897,76.63376,76.60443,76.60377,8,Co40_008_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:28:46.602,1024,162.06853,76.62023,0.01037,0,False
76.63921,76.63358,76.60165,76.60872,9,Co40_009_pre.fits,Co,40,-1,pre,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:28:46.925,1024,162.07392,76.62079,0.01093,0,False
76.64274,76.63322,76.59794,76.61048,9,Co40_009_post.fits,Co,40,-1,post,0.0,61,250,15,3e-05,-9.5,2026-09-02T21:33:11.637,1024,166.48578,76.6211,0.01123,0,False
